time,mean_particle_number,variance
1.950000000000000067e-01,8.229905700141307534e+02,1.448790185835678130e+02
1.960000000000000075e-01,8.221679908022708787e+02,1.454113071551546454e+02
1.970000000000000084e-01,8.213462337584702482e+02,1.459417108673369512e+02
1.980000000000000093e-01,8.205252980609717497e+02,1.464702343066455796e+02
1.990000000000000102e-01,8.197051828888398859e+02,1.469968820501817390e+02
2.000000000000000111e-01,8.188858874219588415e+02,1.475216586649185047e+02
2.010000000000000120e-01,8.180674108410338476e+02,1.480445687075844035e+02
2.020000000000000129e-01,8.172497523275877711e+02,1.485656167258275673e+02
2.030000000000000138e-01,8.164329110639621376e+02,1.490848072563530877e+02
2.040000000000000147e-01,8.156168862333154266e+02,1.496021448264364153e+02
2.050000000000000155e-01,8.148016770196232983e+02,1.501176339533412829e+02
2.060000000000000164e-01,8.139872826076757519e+02,1.506312791454838589e+02
2.070000000000000173e-01,8.131737021830787171e+02,1.511430848997551948e+02
2.080000000000000182e-01,8.123609349322515527e+02,1.516530557045480236e+02
2.089999999999999913e-01,8.115489800424271607e+02,1.521611960380105302e+02
2.099999999999999922e-01,8.107378367016503944e+02,1.526675103683955967e+02
2.109999999999999931e-01,8.099275040987778311e+02,1.531720031544100493e+02
2.119999999999999940e-01,8.091179814234769765e+02,1.536746788453310728e+02
2.129999999999999949e-01,8.083092678662250137e+02,1.541755418799584731e+02
2.139999999999999958e-01,8.075013626183081215e+02,1.546745966884773225e+02
2.149999999999999967e-01,8.066942648718213604e+02,1.551718476901296526e+02
2.159999999999999976e-01,8.058879738196663993e+02,1.556672992957755923e+02
2.169999999999999984e-01,8.050824886555525381e+02,1.561609559061471373e+02
2.179999999999999993e-01,8.042778085739944345e+02,1.566528219117317349e+02
2.190000000000000002e-01,8.034739327703119898e+02,1.571429016942856833e+02
2.200000000000000011e-01,8.026708604406290988e+02,1.576311996260192245e+02
2.210000000000000020e-01,8.018685907818737633e+02,1.581177200693637133e+02
2.220000000000000029e-01,8.010671229917759320e+02,1.586024673768552020e+02
2.230000000000000038e-01,8.002664562688677279e+02,1.590854458919493482e+02
2.240000000000000047e-01,7.994665898124826526e+02,1.595666599487885833e+02
2.250000000000000056e-01,7.986675228227539947e+02,1.600461138717364520e+02
2.260000000000000064e-01,7.978692545006146020e+02,1.605238119757268578e+02
2.270000000000000073e-01,7.970717840477963136e+02,1.609997585663804784e+02
2.280000000000000082e-01,7.962751106668283683e+02,1.614739579401211813e+02
2.290000000000000091e-01,7.954792335610376313e+02,1.619464143834775314e+02
2.300000000000000100e-01,7.946841519345465485e+02,1.624171321738976985e+02
2.310000000000000109e-01,7.938898649922737150e+02,1.628861155797494575e+02
2.320000000000000118e-01,7.930963719399321690e+02,1.633533688596216962e+02
2.330000000000000127e-01,7.923036719840284832e+02,1.638188962630229071e+02
2.340000000000000135e-01,7.915117643318627643e+02,1.642827020303811878e+02
2.350000000000000144e-01,7.907206481915274026e+02,1.647447903923457488e+02
2.360000000000000153e-01,7.899303227719061624e+02,1.652051655708346516e+02
2.370000000000000162e-01,7.891407872826735002e+02,1.656638317784527317e+02
