time,mean_particle_number,variance
2.419999999999999929e-01,7.847267630872143229e+01,7.714681084939638822e+01
2.429999999999999938e-01,7.839424285567520201e+01,7.707102647692590836e+01
2.439999999999999947e-01,7.831588779687842816e+01,7.699531520608070423e+01
2.449999999999999956e-01,7.823761105397601057e+01,7.691967696865867765e+01
2.459999999999999964e-01,7.815941254869099453e+01,7.684411169712984702e+01
2.469999999999999973e-01,7.808129220282521032e+01,7.676861932397241617e+01
2.479999999999999982e-01,7.800324993825806530e+01,7.669319978120165615e+01
2.489999999999999991e-01,7.792528567694736807e+01,7.661785300167503010e+01
2.500000000000000000e-01,7.784739934092893066e+01,7.654257891766428656e+01
2.510000000000000009e-01,7.776959085231612789e+01,7.646737746165581484e+01
2.520000000000000018e-01,7.769186013330086382e+01,7.639224856661803642e+01
2.530000000000000027e-01,7.761420710615213636e+01,7.631719216479996248e+01
2.540000000000000036e-01,7.753663169321690418e+01,7.624220818916001008e+01
2.550000000000000044e-01,7.745913381691994459e+01,7.616729657259566011e+01
2.560000000000000053e-01,7.738171339976317142e+01,7.609245724760603480e+01
2.570000000000000062e-01,7.730437036432624609e+01,7.601769014749515918e+01
2.580000000000000071e-01,7.722710463326625074e+01,7.594299520497861522e+01
2.590000000000000080e-01,7.714991612931713405e+01,7.586837235303119087e+01
2.600000000000000089e-01,7.707280477529069174e+01,7.579382152507969295e+01
2.610000000000000098e-01,7.699577049407542972e+01,7.571934265380605211e+01
2.620000000000000107e-01,7.691881320863708993e+01,7.564493567262707074e+01
2.630000000000000115e-01,7.684193284201835183e+01,7.557060051489133912e+01
2.640000000000000124e-01,7.676512931733883249e+01,7.549633711354636034e+01
2.650000000000000133e-01,7.668840255779510073e+01,7.542214540233635489e+01
2.660000000000000142e-01,7.661175248666023663e+01,7.534802531444529450e+01
2.670000000000000151e-01,7.653517902728422939e+01,7.527397678329271002e+01
2.680000000000000160e-01,7.645868210309377844e+01,7.519999974273741827e+01
2.690000000000000169e-01,7.638226163759171072e+01,7.512609412594338210e+01
2.700000000000000178e-01,7.630591755435762025e+01,7.505225986680852657e+01
2.710000000000000187e-01,7.622964977704745593e+01,7.497849689907798165e+01
2.720000000000000195e-01,7.615345822939336529e+01,7.490480515619219659e+01
2.730000000000000204e-01,7.607734283520396446e+01,7.483118457235377718e+01
2.740000000000000213e-01,7.600130351836368447e+01,7.475763508115869627e+01
2.750000000000000222e-01,7.592534020283332552e+01,7.468415661649305548e+01
2.760000000000000231e-01,7.584945281264944583e+01,7.461074911266769050e+01
2.770000000000000240e-01,7.577364127192460330e+01,7.453741250328675960e+01
2.780000000000000249e-01,7.569790550484754021e+01,7.446414672278024227e+01
2.790000000000000258e-01,7.562224543578217606e+01,7.439095181125048839e+01
2.800000000000000266e-01,7.554666098912372263e+01,7.431782776124418888e+01
2.810000000000000275e-01,7.547115208918181395e+01,7.424477439455222338e+01
2.820000000000000284e-01,7.539571866026602720e+01,7.417179145296995557e+01
2.830000000000000293e-01,7.532036062699222612e+01,7.409887892257938802e+01
2.840000000000000302e-01,7.524507791425591563e+01,7.402603700656709407e+01
2.850000000000000311e-01,7.516987044666807094e+01,7.395326552709775569e+01
2.860000000000000320e-01,7.509473814883810405e+01,7.388056422541649226e+01
2.870000000000000329e-01,7.501968094562238321e+01,7.380793302375968779e+01
2.880000000000000338e-01,7.494469876226287397e+01,7.373537217238754238e+01
2.889999999999999791e-01,7.486979152368665780e+01,7.366288151044045662e+01
